INFO:m = 5.0005909254241425, b = 8.995949662015962, mse = 5.050969463769679e-06, prev_mse = 5.080770930208492e-06, mse_inc = False, iteration 2583
INFO:m = 5.000589189826913, b = 8.995961558196253, mse = 5.021342799025083e-06, prev_mse = 5.050969463769679e-06, mse_inc = False, iteration 2584
INFO:m = 5.000587459327277, b = 8.995973419436472, mse = 4.991889910687412e-06, prev_mse = 5.021342799025083e-06, mse_inc = False, iteration 2585
INFO:m = 5.000585733910262, b = 8.99598524583924, mse = 4.962609779444882e-06, prev_mse = 4.991889910687412e-06, mse_inc = False, iteration 2586
INFO:m = 5.000584013560942, b = 8.995997037506877, mse = 4.933501391990584e-06, prev_mse = 4.962609779444882e-06, mse_inc = False, iteration 2587
INFO:m = 5.000582298264431, b = 8.996008794541403, mse = 4.904563740952381e-06, prev_mse = 4.933501391990584e-06, mse_inc = False, iteration 2588
INFO:m = 5.000580588005888, b = 8.996020517044538, mse = 4.875795824872342e-06, prev_mse = 4.904563740952381e-06, mse_inc = False, iteration 2589
INFO:m = 5.000578882770517, b = 8.996032205117706, mse = 4.84719664816212e-06, prev_mse = 4.875795824872342e-06, mse_inc = False, iteration 2590
INFO:m = 5.000577182543565, b = 8.996043858862027, mse = 4.818765221079042e-06, prev_mse = 4.84719664816212e-06, mse_inc = False, iteration 2591
INFO:m = 5.0005754873103205, b = 8.996055478378329, mse = 4.790500559671746e-06, prev_mse = 4.818765221079042e-06, mse_inc = False, iteration 2592
INFO:m = 5.000573797056118, b = 8.996067063767144, mse = 4.762401685777029e-06, prev_mse = 4.790500559671746e-06, mse_inc = False, iteration 2593
INFO:m = 5.000572111766333, b = 8.996078615128706, mse = 4.734467626950021e-06, prev_mse = 4.762401685777029e-06, mse_inc = False, iteration 2594
INFO:m = 5.000570431426385, b = 8.996090132562957, mse = 4.706697416480925e-06, prev_mse = 4.734467626950021e-06, mse_inc = False, iteration 2595
INFO:m = 5.000568756021735, b = 8.996101616169543, mse = 4.679090093293664e-06, prev_mse = 4.706697416480925e-06, mse_inc = False, iteration 2596
INFO:m = 5.000567085537888, b = 8.996113066047819, mse = 4.651644701968792e-06, prev_mse = 4.679090093293664e-06, mse_inc = False, iteration 2597
INFO:m = 5.000565419960392, b = 8.996124482296848, mse = 4.624360292696733e-06, prev_mse = 4.651644701968792e-06, mse_inc = False, iteration 2598
INFO:m = 5.000563759274835, b = 8.996135865015402, mse = 4.597235921225264e-06, prev_mse = 4.624360292696733e-06, mse_inc = False, iteration 2599
INFO:m = 5.00056210346685, b = 8.996147214301963, mse = 4.570270648846547e-06, prev_mse = 4.597235921225264e-06, mse_inc = False, iteration 2600
INFO:m = 5.0005604525221115, b = 8.996158530254723, mse = 4.5434635423550625e-06, prev_mse = 4.570270648846547e-06, mse_inc = False, iteration 2601
INFO:m = 5.000558806426335, b = 8.996169812971587, mse = 4.516813674033755e-06, prev_mse = 4.5434635423550625e-06, mse_inc = False, iteration 2602
INFO:m = 5.000557165165279, b = 8.996181062550171, mse = 4.490320121577621e-06, prev_mse = 4.516813674033755e-06, mse_inc = False, iteration 2603
INFO:m = 5.000555528724744, b = 8.996192279087804, mse = 4.4639819681252565e-06, prev_mse = 4.490320121577621e-06, mse_inc = False, iteration 2604
INFO:m = 5.000553897090571, b = 8.996203462681532, mse = 4.437798302181504e-06, prev_mse = 4.4639819681252565e-06, mse_inc = False, iteration 2605
INFO:m = 5.000552270248644, b = 8.996214613428112, mse = 4.411768217572134e-06, prev_mse = 4.437798302181504e-06, mse_inc = False, iteration 2606
INFO:m = 5.000550648184887, b = 8.99622573142402, mse = 4.385890813475874e-06, prev_mse = 4.411768217572134e-06, mse_inc = False, iteration 2607
INFO:m = 5.000549030885266, b = 8.996236816765448, mse = 4.360165194334141e-06, prev_mse = 4.385890813475874e-06, mse_inc = False, iteration 2608
INFO:m = 5.000547418335789, b = 8.996247869548304, mse = 4.334590469847708e-06, prev_mse = 4.360165194334141e-06, mse_inc = False, iteration 2609
INFO:m = 5.000545810522505, b = 8.996258889868216, mse = 4.309165754933806e-06, prev_mse = 4.334590469847708e-06, mse_inc = False, iteration 2610
INFO:m = 5.000544207431502, b = 8.996269877820529, mse = 4.2838901697110545e-06, prev_mse = 4.309165754933806e-06, mse_inc = False, iteration 2611
INFO:m = 5.00054260904891, b = 8.99628083350031, mse = 4.258762839457754e-06, prev_mse = 4.2838901697110545e-06, mse_inc = False, iteration 2612
INFO:m = 5.000541015360902, b = 8.996291757002345, mse = 4.2337828945642756e-06, prev_mse = 4.258762839457754e-06, mse_inc = False, iteration 2613
INFO:m = 5.000539426353688, b = 8.996302648421144, mse = 4.208949470545379e-06, prev_mse = 4.2337828945642756e-06, mse_inc = False, iteration 2614
INFO:m = 5.000537842013522, b = 8.996313507850939, mse = 4.184261707976537e-06, prev_mse = 4.208949470545379e-06, mse_inc = False, iteration 2615
INFO:m = 5.000536262326694, b = 8.996324335385683, mse = 4.159718752477258e-06, prev_mse = 4.184261707976537e-06, mse_inc = False, iteration 2616
INFO:m = 5.000534687279538, b = 8.996335131119055, mse = 4.135319754665123e-06, prev_mse = 4.159718752477258e-06, mse_inc = False, iteration 2617
INFO:m = 5.000533116858427, b = 8.99634589514446, mse = 4.1110638701557845e-06, prev_mse = 4.135319754665123e-06, mse_inc = False, iteration 2618
INFO:m = 5.000531551049773, b = 8.996356627555024, mse = 4.086950259515576e-06, prev_mse = 4.1110638701557845e-06, mse_inc = False, iteration 2619
INFO:m = 5.000529989840031, b = 8.996367328443602, mse = 4.062978088229508e-06, prev_mse = 4.086950259515576e-06, mse_inc = False, iteration 2620
INFO:m = 5.000528433215691, b = 8.99637799790278, mse = 4.039146526683398e-06, prev_mse = 4.062978088229508e-06, mse_inc = False, iteration 2621
INFO:m = 5.000526881163287, b = 8.996388636024866, mse = 4.015454750112559e-06, prev_mse = 4.039146526683398e-06, mse_inc = False, iteration 2622
INFO:m = 5.0005253336693904, b = 8.996399242901902, mse = 3.9919019386196655e-06, prev_mse = 4.015454750112559e-06, mse_inc = False, iteration 2623
INFO:m = 5.000523790720612, b = 8.996409818625654, mse = 3.968487277083051e-06, prev_mse = 3.9919019386196655e-06, mse_inc = False, iteration 2624
INFO:m = 5.000522252303603, b = 8.996420363287625, mse = 3.945209955189635e-06, prev_mse = 3.968487277083051e-06, mse_inc = False, iteration 2625
INFO:m = 5.000520718405053, b = 8.996430876979044, mse = 3.9220691673693264e-06, prev_mse = 3.945209955189635e-06, mse_inc = False, iteration 2626
INFO:m = 5.0005191890116905, b = 8.996441359790875, mse = 3.899064112761586e-06, prev_mse = 3.9220691673693264e-06, mse_inc = False, iteration 2627
INFO:m = 5.000517664110284, b = 8.996451811813815, mse = 3.876193995239283e-06, prev_mse = 3.899064112761586e-06, mse_inc = False, iteration 2628
INFO:m = 5.000516143687641, b = 8.996462233138292, mse = 3.853458023299041e-06, prev_mse = 3.876193995239283e-06, mse_inc = False, iteration 2629
INFO:m = 5.000514627730604, b = 8.99647262385447, mse = 3.83085541012447e-06, prev_mse = 3.853458023299041e-06, mse_inc = False, iteration 2630
INFO:m = 5.0005131162260605, b = 8.996482984052248, mse = 3.80838537349146e-06, prev_mse = 3.83085541012447e-06, mse_inc = False, iteration 2631
INFO:m = 5.000511609160932, b = 8.996493313821261, mse = 3.7860471357584145e-06, prev_mse = 3.80838537349146e-06, mse_inc = False, iteration 2632
INFO:m = 5.000510106522179, b = 8.996503613250884, mse = 3.7638399238608916e-06, prev_mse = 3.7860471357584145e-06, mse_inc = False, iteration 2633
INFO:m = 5.000508608296801, b = 8.996513882430222, mse = 3.741762969254618e-06, prev_mse = 3.7638399238608916e-06, mse_inc = False, iteration 2634
INFO:m = 5.000507114471836, b = 8.996524121448124, mse = 3.719815507917926e-06, prev_mse = 3.741762969254618e-06, mse_inc = False, iteration 2635
INFO:m = 5.00050562503436, b = 8.996534330393176, mse = 3.6979967803005914e-06, prev_mse = 3.719815507917926e-06, mse_inc = False, iteration 2636
INFO:m = 5.000504139971485, b = 8.996544509353708, mse = 3.6763060313046077e-06, prev_mse = 3.6979967803005914e-06, mse_inc = False, iteration 2637
INFO:m = 5.0005026592703645, b = 8.996554658417782, mse = 3.6547425102695972e-06, prev_mse = 3.6763060313046077e-06, mse_inc = False, iteration 2638
INFO:m = 5.000501182918186, b = 8.99656477767321, mse = 3.6333054709337388e-06, prev_mse = 3.6547425102695972e-06, mse_inc = False, iteration 2639
INFO:m = 5.000499710902178, b = 8.996574867207542, mse = 3.611994171415959e-06, prev_mse = 3.6333054709337388e-06, mse_inc = False, iteration 2640
INFO:m = 5.000498243209602, b = 8.996584927108069, mse = 3.5908078741860334e-06, prev_mse = 3.611994171415959e-06, mse_inc = False, iteration 2641
INFO:m = 5.000496779827762, b = 8.99659495746183, mse = 3.5697458460392854e-06, prev_mse = 3.5908078741860334e-06, mse_inc = False, iteration 2642
INFO:m = 5.0004953207439975, b = 8.996604958355606, mse = 3.548807358058183e-06, prev_mse = 3.5697458460392854e-06, mse_inc = False, iteration 2643
INFO:m = 5.000493865945683, b = 8.996614929875923, mse = 3.527991685630543e-06, prev_mse = 3.548807358058183e-06, mse_inc = False, iteration 2644
INFO:m = 5.000492415420232, b = 8.996624872109054, mse = 3.5072981083613106e-06, prev_mse = 3.527991685630543e-06, mse_inc = False, iteration 2645
INFO:m = 5.000490969155095, b = 8.996634785141017, mse = 3.4867259101066645e-06, prev_mse = 3.5072981083613106e-06, mse_inc = False, iteration 2646
INFO:m = 5.00048952713776, b = 8.996644669057579, mse = 3.466274378904704e-06, prev_mse = 3.4867259101066645e-06, mse_inc = False, iteration 2647
INFO:m = 5.00048808935575, b = 8.996654523944255, mse = 3.445942806986557e-06, prev_mse = 3.466274378904704e-06, mse_inc = False, iteration 2648
INFO:m = 5.000486655796625, b = 8.996664349886306, mse = 3.425730490719489e-06, prev_mse = 3.445942806986557e-06, mse_inc = False, iteration 2649
INFO:m = 5.000485226447983, b = 8.996674146968747, mse = 3.4056367306047647e-06, prev_mse = 3.425730490719489e-06, mse_inc = False, iteration 2650
INFO:m = 5.000483801297458, b = 8.996683915276341, mse = 3.385660831255977e-06, prev_mse = 3.4056367306047647e-06, mse_inc = False, iteration 2651
INFO:m = 5.000482380332718, b = 8.996693654893601, mse = 3.3658021013433795e-06, prev_mse = 3.385660831255977e-06, mse_inc = False, iteration 2652
INFO:m = 5.000480963541469, b = 8.996703365904793, mse = 3.34605985361186e-06, prev_mse = 3.3658021013433795e-06, mse_inc = False, iteration 2653
INFO:m = 5.0004795509114555, b = 8.996713048393936, mse = 3.3264334048263464e-06, prev_mse = 3.34605985361186e-06, mse_inc = False, iteration 2654
INFO:m = 5.000478142430453, b = 8.996722702444801, mse = 3.306922075769327e-06, prev_mse = 3.3264334048263464e-06, mse_inc = False, iteration 2655
INFO:m = 5.000476738086277, b = 8.996732328140913, mse = 3.2875251911922416e-06, prev_mse = 3.306922075769327e-06, mse_inc = False, iteration 2656
INFO:m = 5.000475337866778, b = 8.996741925565553, mse = 3.2682420798309175e-06, prev_mse = 3.2875251911922416e-06, mse_inc = False, iteration 2657
INFO:m = 5.000473941759839, b = 8.996751494801758, mse = 3.2490720743363933e-06, prev_mse = 3.2682420798309175e-06, mse_inc = False, iteration 2658
INFO:m = 5.0004725497533835, b = 8.996761035932318, mse = 3.230014511276096e-06, prev_mse = 3.2490720743363933e-06, mse_inc = False, iteration 2659
INFO:m = 5.0004711618353666, b = 8.996770549039782, mse = 3.2110687311182892e-06, prev_mse = 3.230014511276096e-06, mse_inc = False, iteration 2660
INFO:m = 5.00046977799378, b = 8.996780034206457, mse = 3.1922340782039955e-06, prev_mse = 3.2110687311182892e-06, mse_inc = False, iteration 2661
INFO:m = 5.000468398216652, b = 8.996789491514408, mse = 3.1735099006976063e-06, prev_mse = 3.1922340782039955e-06, mse_inc = False, iteration 2662
INFO:m = 5.000467022492044, b = 8.996798921045455, mse = 3.1548955506073237e-06, prev_mse = 3.1735099006976063e-06, mse_inc = False, iteration 2663
INFO:m = 5.000465650808055, b = 8.996808322881185, mse = 3.1363903837399575e-06, prev_mse = 3.1548955506073237e-06, mse_inc = False, iteration 2664
INFO:m = 5.000464283152815, b = 8.996817697102937, mse = 3.1179937596744313e-06, prev_mse = 3.1363903837399575e-06, mse_inc = False, iteration 2665
INFO:m = 5.000462919514493, b = 8.99682704379182, mse = 3.099705041748568e-06, prev_mse = 3.1179937596744313e-06, mse_inc = False, iteration 2666
INFO:m = 5.00046155988129, b = 8.996836363028699, mse = 3.0815235970354284e-06, prev_mse = 3.099705041748568e-06, mse_inc = False, iteration 2667
INFO:m = 5.000460204241444, b = 8.996845654894202, mse = 3.063448796311299e-06, prev_mse = 3.0815235970354284e-06, mse_inc = False, iteration 2668
INFO:m = 5.0004588525832245, b = 8.99685491946872, mse = 3.0454800140627033e-06, prev_mse = 3.063448796311299e-06, mse_inc = False, iteration 2669
INFO:m = 5.000457504894938, b = 8.996864156832412, mse = 3.027616628433971e-06, prev_mse = 3.0454800140627033e-06, mse_inc = False, iteration 2670
INFO:m = 5.000456161164925, b = 8.996873367065197, mse = 3.0098580212077355e-06, prev_mse = 3.027616628433971e-06, mse_inc = False, iteration 2671
INFO:m = 5.000454821381558, b = 8.99688255024676, mse = 2.99220357781213e-06, prev_mse = 3.0098580212077355e-06, mse_inc = False, iteration 2672
INFO:m = 5.000453485533247, b = 8.996891706456553, mse = 2.9746526872590007e-06, prev_mse = 2.99220357781213e-06, mse_inc = False, iteration 2673
INFO:m = 5.000452153608434, b = 8.996900835773795, mse = 2.9572047421592256e-06, prev_mse = 2.9746526872590007e-06, mse_inc = False, iteration 2674
INFO:m = 5.000450825595594, b = 8.99690993827747, mse = 2.939859138689533e-06, prev_mse = 2.9572047421592256e-06, mse_inc = False, iteration 2675
INFO:m = 5.0004495014832395, b = 8.996919014046334, mse = 2.9226152765524875e-06, prev_mse = 2.939859138689533e-06, mse_inc = False, iteration 2676
INFO:m = 5.000448181259913, b = 8.996928063158908, mse = 2.9054725589915124e-06, prev_mse = 2.9226152765524875e-06, mse_inc = False, iteration 2677
INFO:m = 5.000446864914193, b = 8.996937085693485, mse = 2.8884303927213424e-06, prev_mse = 2.9054725589915124e-06, mse_inc = False, iteration 2678
INFO:m = 5.000445552434689, b = 8.996946081728126, mse = 2.871488187962802e-06, prev_mse = 2.8884303927213424e-06, mse_inc = False, iteration 2679
INFO:m = 5.000444243810048, b = 8.996955051340663, mse = 2.8546453583932306e-06, prev_mse = 2.871488187962802e-06, mse_inc = False, iteration 2680
INFO:m = 5.000442939028946, b = 8.9969639946087, mse = 2.8379013211123225e-06, prev_mse = 2.8546453583932306e-06, mse_inc = False, iteration 2681
INFO:m = 5.000441638080095, b = 8.996972911609614, mse = 2.8212554966625834e-06, prev_mse = 2.8379013211123225e-06, mse_inc = False, iteration 2682
INFO:m = 5.000440340952239, b = 8.996981802420551, mse = 2.80470730896246e-06, prev_mse = 2.8212554966625834e-06, mse_inc = False, iteration 2683
INFO:m = 5.000439047634156, b = 8.996990667118437, mse = 2.7882561853225424e-06, prev_mse = 2.80470730896246e-06, mse_inc = False, iteration 2684
INFO:m = 5.000437758114656, b = 8.996999505779966, mse = 2.771901556415019e-06, prev_mse = 2.7882561853225424e-06, mse_inc = False, iteration 2685
INFO:m = 5.000436472382582, b = 8.997008318481608, mse = 2.7556428562429307e-06, prev_mse = 2.771901556415019e-06, mse_inc = False, iteration 2686
INFO:m = 5.00043519042681, b = 8.997017105299612, mse = 2.7394795221237623e-06, prev_mse = 2.7556428562429307e-06, mse_inc = False, iteration 2687
INFO:m = 5.000433912236249, b = 8.997025866309999, mse = 2.723410994699365e-06, prev_mse = 2.7394795221237623e-06, mse_inc = False, iteration 2688
INFO:m = 5.000432637799841, b = 8.997034601588567, mse = 2.7074367178672184e-06, prev_mse = 2.723410994699365e-06, mse_inc = False, iteration 2689
INFO:m = 5.000431367106559, b = 8.997043311210895, mse = 2.6915561387959955e-06, prev_mse = 2.7074367178672184e-06, mse_inc = False, iteration 2690
INFO:m = 5.000430100145409, b = 8.997051995252336, mse = 2.675768707902559e-06, prev_mse = 2.6915561387959955e-06, mse_inc = False, iteration 2691
INFO:m = 5.000428836905429, b = 8.997060653788024, mse = 2.6600738788171654e-06, prev_mse = 2.675768707902559e-06, mse_inc = False, iteration 2692
INFO:m = 5.00042757737569, b = 8.99706928689287, mse = 2.6444711083889186e-06, prev_mse = 2.6600738788171654e-06, mse_inc = False, iteration 2693
INFO:m = 5.000426321545294, b = 8.997077894641567, mse = 2.628959856637285e-06, prev_mse = 2.6444711083889186e-06, mse_inc = False, iteration 2694
INFO:m = 5.000425069403378, b = 8.997086477108589, mse = 2.6135395867594344e-06, prev_mse = 2.628959856637285e-06, mse_inc = False, iteration 2695
INFO:m = 5.0004238209391065, b = 8.99709503436819, mse = 2.5982097650927824e-06, prev_mse = 2.6135395867594344e-06, mse_inc = False, iteration 2696
INFO:m = 5.00042257614168, b = 8.997103566494406, mse = 2.5829698611070357e-06, prev_mse = 2.5982097650927824e-06, mse_inc = False, iteration 2697
INFO:m = 5.0004213350003255, b = 8.997112073561055, mse = 2.5678193474044186e-06, prev_mse = 2.5829698611070357e-06, mse_inc = False, iteration 2698
INFO:m = 5.000420097504308, b = 8.997120555641741, mse = 2.552757699641182e-06, prev_mse = 2.5678193474044186e-06, mse_inc = False, iteration 2699
INFO:m = 5.000418863642919, b = 8.99712901280985, mse = 2.5377843965800505e-06, prev_mse = 2.552757699641182e-06, mse_inc = False, iteration 2700
INFO:m = 5.000417633405483, b = 8.99713744513855, mse = 2.522898920033923e-06, prev_mse = 2.5377843965800505e-06, mse_inc = False, iteration 2701
INFO:m = 5.000416406781358, b = 8.997145852700799, mse = 2.5081007548475083e-06, prev_mse = 2.522898920033923e-06, mse_inc = False, iteration 2702
INFO:m = 5.00041518375993, b = 8.997154235569335, mse = 2.4933893888938156e-06, prev_mse = 2.5081007548475083e-06, mse_inc = False, iteration 2703
INFO:m = 5.000413964330618, b = 8.997162593816688, mse = 2.4787643130517227e-06, prev_mse = 2.4933893888938156e-06, mse_inc = False, iteration 2704
INFO:m = 5.000412748482871, b = 8.997170927515171, mse = 2.4642250211829456e-06, prev_mse = 2.4787643130517227e-06, mse_inc = False, iteration 2705
INFO:m = 5.000411536206171, b = 8.997179236736889, mse = 2.449771010112625e-06, prev_mse = 2.4642250211829456e-06, mse_inc = False, iteration 2706
INFO:m = 5.000410327490028, b = 8.997187521553728, mse = 2.435401779626199e-06, prev_mse = 2.449771010112625e-06, mse_inc = False, iteration 2707
INFO:m = 5.000409122323985, b = 8.997195782037371, mse = 2.421116832434971e-06, prev_mse = 2.435401779626199e-06, mse_inc = False, iteration 2708
INFO:m = 5.000407920697615, b = 8.997204018259286, mse = 2.4069156741856507e-06, prev_mse = 2.421116832434971e-06, mse_inc = False, iteration 2709
INFO:m = 5.000406722600522, b = 8.997212230290728, mse = 2.392797813393766e-06, prev_mse = 2.4069156741856507e-06, mse_inc = False, iteration 2710
INFO:m = 5.00040552802234, b = 8.997220418202751, mse = 2.3787627614857716e-06, prev_mse = 2.392797813393766e-06, mse_inc = False, iteration 2711
INFO:m = 5.000404336952735, b = 8.997228582066192, mse = 2.3648100327386913e-06, prev_mse = 2.3787627614857716e-06, mse_inc = False, iteration 2712
INFO:m = 5.000403149381399, b = 8.997236721951687, mse = 2.350939144289453e-06, prev_mse = 2.3648100327386913e-06, mse_inc = False, iteration 2713
INFO:m = 5.000401965298059, b = 8.99724483792966, mse = 2.3371496160886856e-06, prev_mse = 2.350939144289453e-06, mse_inc = False, iteration 2714
INFO:m = 5.000400784692472, b = 8.997252930070328, mse = 2.323440970923685e-06, prev_mse = 2.3371496160886856e-06, mse_inc = False, iteration 2715
INFO:m = 5.000399607554421, b = 8.997260998443705, mse = 2.3098127343706063e-06, prev_mse = 2.323440970923685e-06, mse_inc = False, iteration 2716
INFO:m = 5.000398433873722, b = 8.997269043119598, mse = 2.2962644347786358e-06, prev_mse = 2.3098127343706063e-06, mse_inc = False, iteration 2717
INFO:m = 5.000397263640222, b = 8.997277064167607, mse = 2.282795603293214e-06, prev_mse = 2.2962644347786358e-06, mse_inc = False, iteration 2718
INFO:m = 5.0003960968437955, b = 8.997285061657129, mse = 2.2694057737715868e-06, prev_mse = 2.282795603293214e-06, mse_inc = False, iteration 2719
INFO:m = 5.000394933474347, b = 8.997293035657357, mse = 2.256094482840234e-06, prev_mse = 2.2694057737715868e-06, mse_inc = False, iteration 2720
INFO:m = 5.000393773521811, b = 8.997300986237281, mse = 2.242861269820556e-06, prev_mse = 2.256094482840234e-06, mse_inc = False, iteration 2721
INFO:m = 5.000392616976153, b = 8.99730891346569, mse = 2.22970567674747e-06, prev_mse = 2.242861269820556e-06, mse_inc = False, iteration 2722
INFO:m = 5.000391463827365, b = 8.997316817411168, mse = 2.2166272483346837e-06, prev_mse = 2.22970567674747e-06, mse_inc = False, iteration 2723
INFO:m = 5.000390314065473, b = 8.9973246981421, mse = 2.2036255319651487e-06, prev_mse = 2.2166272483346837e-06, mse_inc = False, iteration 2724
INFO:m = 5.000389167680526, b = 8.997332555726667, mse = 2.190700077692402e-06, prev_mse = 2.2036255319651487e-06, mse_inc = False, iteration 2725
INFO:m = 5.000388024662607, b = 8.997340390232853, mse = 2.1778504381857183e-06, prev_mse = 2.190700077692402e-06, mse_inc = False, iteration 2726
INFO:m = 5.000386885001828, b = 8.997348201728443, mse = 2.1650761687618504e-06, prev_mse = 2.1778504381857183e-06, mse_inc = False, iteration 2727
INFO:m = 5.000385748688327, b = 8.997355990281017, mse = 2.1523768273319093e-06, prev_mse = 2.1650761687618504e-06, mse_inc = False, iteration 2728
INFO:m = 5.0003846157122736, b = 8.997363755957965, mse = 2.1397519743973413e-06, prev_mse = 2.1523768273319093e-06, mse_inc = False, iteration 2729
INFO:m = 5.000383486063866, b = 8.997371498826471, mse = 2.127201173046128e-06, prev_mse = 2.1397519743973413e-06, mse_inc = False, iteration 2730
INFO:m = 5.0003823597333295, b = 8.997379218953528, mse = 2.1147239889226133e-06, prev_mse = 2.127201173046128e-06, mse_inc = False, iteration 2731
INFO:m = 5.000381236710919, b = 8.997386916405928, mse = 2.102319990229593e-06, prev_mse = 2.1147239889226133e-06, mse_inc = False, iteration 2732
INFO:m = 5.0003801169869195, b = 8.997394591250268, mse = 2.08998874768495e-06, prev_mse = 2.102319990229593e-06, mse_inc = False, iteration 2733
INFO:m = 5.000379000551643, b = 8.997402243552951, mse = 2.07772983454491e-06, prev_mse = 2.08998874768495e-06, mse_inc = False, iteration 2734
INFO:m = 5.000377887395429, b = 8.997409873380183, mse = 2.0655428265491396e-06, prev_mse = 2.07772983454491e-06, mse_inc = False, iteration 2735
INFO:m = 5.000376777508649, b = 8.997417480797976, mse = 2.0534273019451803e-06, prev_mse = 2.0655428265491396e-06, mse_inc = False, iteration 2736
INFO:m = 5.000375670881698, b = 8.997425065872148, mse = 2.0413828414323535e-06, prev_mse = 2.0534273019451803e-06, mse_inc = False, iteration 2737
INFO:m = 5.000374567505003, b = 8.997432628668326, mse = 2.029409028194422e-06, prev_mse = 2.0413828414323535e-06, mse_inc = False, iteration 2738
INFO:m = 5.000373467369017, b = 8.997440169251941, mse = 2.017505447833242e-06, prev_mse = 2.029409028194422e-06, mse_inc = False, iteration 2739
INFO:m = 5.0003723704642224, b = 8.997447687688235, mse = 2.0056716884034243e-06, prev_mse = 2.017505447833242e-06, mse_inc = False, iteration 2740
INFO:m = 5.000371276781128, b = 8.997455184042252, mse = 1.9939073403706184e-06, prev_mse = 2.0056716884034243e-06, mse_inc = False, iteration 2741
INFO:m = 5.000370186310273, b = 8.997462658378854, mse = 1.9822119965922172e-06, prev_mse = 1.9939073403706184e-06, mse_inc = False, iteration 2742
INFO:m = 5.000369099042222, b = 8.997470110762706, mse = 1.970585252320342e-06, prev_mse = 1.9822119965922172e-06, mse_inc = False, iteration 2743
INFO:m = 5.000368014967567, b = 8.997477541258284, mse = 1.9590267051908094e-06, prev_mse = 1.970585252320342e-06, mse_inc = False, iteration 2744
INFO:m = 5.000366934076929, b = 8.997484949929879, mse = 1.947535955180356e-06, prev_mse = 1.9590267051908094e-06, mse_inc = False, iteration 2745
INFO:m = 5.0003658563609585, b = 8.997492336841587, mse = 1.936112604630204e-06, prev_mse = 1.947535955180356e-06, mse_inc = False, iteration 2746
INFO:m = 5.000364781810329, b = 8.99749970205732, mse = 1.924756258199473e-06, prev_mse = 1.936112604630204e-06, mse_inc = False, iteration 2747
INFO:m = 5.000363710415744, b = 8.9975070456408, mse = 1.9134665228783265e-06, prev_mse = 1.924756258199473e-06, mse_inc = False, iteration 2748
INFO:m = 5.000362642167934, b = 8.997514367655564, mse = 1.9022430079519124e-06, prev_mse = 1.9134665228783265e-06, mse_inc = False, iteration 2749
INFO:m = 5.0003615770576575, b = 8.997521668164959, mse = 1.8910853250047497e-06, prev_mse = 1.9022430079519124e-06, mse_inc = False, iteration 2750
INFO:m = 5.000360515075698, b = 8.99752894723215, mse = 1.879993087896446e-06, prev_mse = 1.8910853250047497e-06, mse_inc = False, iteration 2751
INFO:m = 5.000359456212869, b = 8.997536204920113, mse = 1.868965912754832e-06, prev_mse = 1.879993087896446e-06, mse_inc = False, iteration 2752
INFO:m = 5.000358400460008, b = 8.997543441291642, mse = 1.8580034179518108e-06, prev_mse = 1.868965912754832e-06, mse_inc = False, iteration 2753
INFO:m = 5.000357347807981, b = 8.997550656409345, mse = 1.8471052241005277e-06, prev_mse = 1.8580034179518108e-06, mse_inc = False, iteration 2754
INFO:m = 5.000356298247681, b = 8.997557850335646, mse = 1.8362709540449736e-06, prev_mse = 1.8471052241005277e-06, mse_inc = False, iteration 2755
INFO:m = 5.000355251770027, b = 8.997565023132786, mse = 1.825500232835628e-06, prev_mse = 1.8362709540449736e-06, mse_inc = False, iteration 2756
INFO:m = 5.000354208365965, b = 8.997572174862823, mse = 1.8147926877240692e-06, prev_mse = 1.825500232835628e-06, mse_inc = False, iteration 2757
INFO:m = 5.000353168026467, b = 8.997579305587632, mse = 1.8041479481541482e-06, prev_mse = 1.8147926877240692e-06, mse_inc = False, iteration 2758
INFO:m = 5.000352130742534, b = 8.997586415368907, mse = 1.7935656457303057e-06, prev_mse = 1.8041479481541482e-06, mse_inc = False, iteration 2759
INFO:m = 5.00035109650519, b = 8.997593504268163, mse = 1.7830454142240505e-06, prev_mse = 1.7935656457303057e-06, mse_inc = False, iteration 2760
INFO:m = 5.000350065305486, b = 8.997600572346732, mse = 1.7725868895658364e-06, prev_mse = 1.7830454142240505e-06, mse_inc = False, iteration 2761
INFO:m = 5.000349037134503, b = 8.997607619665764, mse = 1.7621897097981798e-06, prev_mse = 1.7725868895658364e-06, mse_inc = False, iteration 2762
INFO:m = 5.000348011983344, b = 8.997614646286232, mse = 1.7518535151105238e-06, prev_mse = 1.7621897097981798e-06, mse_inc = False, iteration 2763
INFO:m = 5.0003469898431385, b = 8.997621652268931, mse = 1.741577947790405e-06, prev_mse = 1.7518535151105238e-06, mse_inc = False, iteration 2764
INFO:m = 5.000345970705045, b = 8.997628637674474, mse = 1.73136265221977e-06, prev_mse = 1.741577947790405e-06, mse_inc = False, iteration 2765
INFO:m = 5.000344954560244, b = 8.9976356025633, mse = 1.7212072748791421e-06, prev_mse = 1.73136265221977e-06, mse_inc = False, iteration 2766
INFO:m = 5.0003439413999455, b = 8.997642546995666, mse = 1.7111114643137966e-06, prev_mse = 1.7212072748791421e-06, mse_inc = False, iteration 2767
INFO:m = 5.000342931215383, b = 8.997649471031655, mse = 1.7010748711291457e-06, prev_mse = 1.7111114643137966e-06, mse_inc = False, iteration 2768
